# Avida average data
# Tue May 30 11:40:07 2006
#  1: update
#  2: average merit
#  3: average gestation time
#  4: average fitness
#  5: repro rate?
#  6: average size
#  7: average copied size
#  8: average executed size
#  9: average abundance?
# 10: proportion of organisms that gave birth in this update
# 11: proportion of breed true organisms
# 12: average genotype depth
# 13: average generation
# 14: average neutral metric
# 15: average lineage label
# 16: true replication rate (based on births/update, time-averaged)

172 104.707 385.377 0.272539 0 100 100 95.9722 1.88372 0 0 2.67284 13.1543 -0.895923 0 0 
173 104.707 385.377 0.272539 0 100 100 95.9722 1.88372 0 0 2.67284 13.1543 -0.895923 0 0 
174 104.707 385.377 0.272539 0 100 100 95.9722 1.88372 0 0 2.67284 13.1543 -0.895923 0 0 
175 104.716 386.364 0.2721 0 100 100 95.9815 1.88372 0.00617284 0.00617284 2.67284 13.1481 -0.851921 0 0 
176 107.626 386.38 0.279651 0 100 100 96.0517 1.8908 0.0577508 0.0364742 2.68085 13.3404 -0.716323 0 0 
177 107.626 386.38 0.279651 0 100 100 96.0517 1.8908 0 0 2.68085 13.3404 -0.716323 0 0 
178 107.827 386.336 0.280221 0 100 100 96.0242 1.88571 0.00606061 0.0030303 2.68485 13.3576 -0.693335 0 0 
179 107.906 386.227 0.280539 0 100 100 95.9366 1.89143 0.0060423 0.0060423 2.70091 13.3746 -0.67823 0 0 
180 107.906 386.227 0.280539 0 100 100 95.9366 1.89143 0 0 2.70091 13.3746 -0.67823 0 0 
181 107.909 386.535 0.280385 0 100 100 95.9396 1.89143 0.0060423 0.00302115 2.70393 13.3837 -0.658635 0 0 
182 107.751 386.335 0.280092 0 100 100 95.8892 1.85556 0.0239521 0.00598802 2.74551 13.4281 -0.735707 0 0 
183 109.014 385.311 0.283843 0 100 100 96.0245 1.86294 0.316076 0.20436 3.00272 14.0245 -0.601523 0 0 
184 108.25 384.557 0.282113 0 100 100 96.0885 1.86408 0.244792 0.153646 2.89844 14.3594 -0.738127 0 0 
185 108.313 384.456 0.282377 0 100 100 96.0155 1.86473 0.00777202 0.00518135 2.90415 14.3756 -0.705331 0 0 
